"CIK","Date","Score","Year"
"821130","2007-12-18","0.0","2007"
"1203597","2007-12-19","-0.0017035775127768314","2007"
"883948","2007-12-21","0.0","2007"
"1262372","2008-01-02","0.0","2008"
"1163199","2008-01-09","0.0","2008"
"1191129","2008-02-06","-0.005","2008"
"1382911","2008-02-07","0.0007142857142857143","2008"
"886687","2008-02-11","0.0038363171355498722","2008"
"1034054","2008-02-12","0.0","2008"
"1427121","2008-02-14","-0.0054585152838427945","2008"
"1385162","2008-02-22","-0.008968609865470852","2008"
"1324492","2008-02-26","0.0","2008"
"1272760","2008-03-10","0.0015698587127158557","2008"
"1341950","2008-04-03","0.0","2008"
"1431454","2008-04-04","0.002331002331002331","2008"
"2135","2008-04-21","0.0","2008"
"739421","2008-05-01","0.0","2008"
"868671","2008-05-01","0.0","2008"
"1139812","2008-05-02","0.005847953216374269","2008"
"1282189","2008-05-14","0.0","2008"
"1234864","2008-06-02","0.0","2008"
"1013102","2008-06-05","0.004008016032064128","2008"
"1238761","2008-06-09","0.0","2008"
"1038222","2008-07-03","0.0","2008"
"1047202","2008-07-07","0.0","2008"
"86144","2008-07-18","0.0","2008"
"1290363","2008-07-23","0.0","2008"
"1331588","2008-07-31","0.0025817555938037868","2008"
"1083522","2008-08-07","-0.0021496130696474634","2008"
"1408501","2008-08-07","0.0","2008"
"1218275","2008-08-14","-0.0004008016032064128","2008"
"1184716","2008-08-19","0.0","2008"
"107681","2008-09-23","-0.002967359050445104","2008"
"1197571","2008-10-01","0.0","2008"
"1255744","2008-10-01","0.0","2008"
"1346607","2008-10-16","-0.0054533060668029995","2008"
"899751","2008-10-28","-0.000172666839333506","2008"
"1334478","2008-11-07","0.0002568383202773854","2008"
"1369228","2008-11-18","0.0","2008"
"1038223","2008-11-21","0.0","2008"
"1423886","2008-12-03","0.0","2008"
"1363536","2008-12-19","0.0","2008"
"1450019","2008-12-24","0.0","2008"
"103730","2009-01-05","-0.008333333333333333","2009"
"1111632","2009-01-23","0.0","2009"
"889609","2009-01-26","0.0","2009"
"67088","2009-02-06","-0.00023849272597185786","2009"
"1303313","2009-02-13","0.0","2009"
"1346370","2009-02-13","0.0017699115044247787","2009"
"1356797","2009-02-17","0.0","2009"
"927355","2009-03-23","0.0","2009"
"1082877","2009-03-26","0.0","2009"
"1385143","2009-03-27","0.0","2009"
"1034957","2009-04-07","0.0","2009"
"939559","2009-04-07","0.0","2009"
"1037766","2009-04-20","0.0","2009"
"33992","2009-04-28","0.0","2009"
"912869","2009-05-04","0.0","2009"
"1004434","2009-05-20","0.0","2009"
"1441269","2009-05-26","0.0","2009"
"1383825","2009-06-03","-0.006430868167202572","2009"
"1109357","2009-06-22","-0.00625","2009"
"1140215","2009-06-23","-0.009420631182289214","2009"
"1009976","2009-07-30","-0.010101010101010102","2009"
"810893","2009-08-05","0.001594896331738437","2009"
"1330059","2009-08-07","0.007575757575757576","2009"
"1382911","2009-08-19","0.017543859649122806","2009"
"868278","2009-08-19","-0.008233117483811286","2009"
"1015780","2009-09-10","0.0","2009"
"25232","2009-09-23","0.0","2009"
"1063946","2009-09-25","-0.0033342275706128082","2009"
"1038457","2009-09-28","-0.01044932079414838","2009"
"737572","2009-09-30","-0.0007727975270479134","2009"
"1409012","2009-10-05","0.0","2009"
"1358990","2009-10-07","0.0033500837520938024","2009"
"1434625","2009-10-21","0.0","2009"
"1279014","2009-10-22","-0.0029333333333333334","2009"
"1403548","2009-11-16","-0.009364218827008379","2009"
"1063914","2009-11-17","-0.0007742506359915939","2009"
"1182801","2009-12-16","0.0","2009"
"1239916","2009-12-16","0.0","2009"
"1445379","2009-12-28","0.0005521811154058532","2009"
"889512","2009-12-29","-0.007156804951735318","2009"
"1195002","2010-01-04","0.0","2010"
"1141391","2010-01-08","0.0","2010"
"1127007","2010-01-28","-0.004310344827586207","2010"
"1012771","2010-02-02","0.0013440860215053765","2010"
"1159679","2010-02-23","-0.00376940133037694","2010"
"1299514","2010-03-04","0.0","2010"
"1263074","2010-03-10","0.0018083182640144665","2010"
"1460423","2010-03-16","0.0","2010"
"1416299","2010-03-22","-0.011398763523956723","2010"
"1305018","2010-03-23","-0.012797074954296161","2010"
"1209404","2010-04-08","0.0001503828223586565","2010"
"107140","2010-04-09","-0.003246753246753247","2010"
"1444461","2010-04-13","0.0007674597083653108","2010"
"104788","2010-04-16","0.00036845983787767134","2010"
"876167","2010-04-19","0.003194888178913738","2010"
"930405","2010-05-10","0.0008183306055646482","2010"
"890634","2010-05-21","0.0","2010"
"1455340","2010-06-01","0.0","2010"
"1485231","2010-06-09","-0.008891162086795678","2010"
"1485308","2010-06-17","-0.0003746160185809545","2010"
"1084031","2010-07-16","0.0","2010"
"1327471","2010-07-16","-0.004382668223920812","2010"
"1207280","2010-07-28","0.0","2010"
"1113914","2010-08-02","-0.000998003992015968","2010"
"1367922","2010-08-11","-0.0010254657323534439","2010"
"1094960","2010-08-19","0.0","2010"
"1003022","2010-09-09","0.0037797863599013967","2010"
"1087455","2010-09-15","-0.0018676627534685165","2010"
"29292","2010-09-16","0.007362279361690379","2010"
"920033","2010-09-24","-0.0009328358208955224","2010"
"925173","2010-10-18","0.007317073170731708","2010"
"940438","2010-11-02","0.0","2010"
"1416208","2010-11-04","0.0","2010"
"1437104","2010-11-24","0.0","2010"
"1227090","2010-11-29","0.004145077720207254","2010"
"1401097","2010-11-29","-0.003393665158371041","2010"
"1007273","2010-11-30","0.0","2010"
"1190354","2010-12-01","0.0","2010"
"1424128","2010-12-02","-0.001996007984031936","2010"
"1134765","2010-12-22","-0.0065680424332836065","2010"
"1504008","2011-01-27","-0.005376344086021506","2011"
"913277","2011-02-07","0.0061902082160945416","2011"
"1437639","2011-02-09","0.0","2011"
"1504169","2011-02-09","-0.0001529285823520416","2011"
"1034261","2011-02-10","0.0","2011"
"1421496","2011-02-11","0.0","2011"
"1505518","2011-02-22","0.0","2011"
"1072725","2011-02-24","0.0","2011"
"1468651","2011-03-07","0.005847953216374269","2011"
"1327364","2011-03-18","-0.011524036822366178","2011"
"924515","2011-04-05","0.0","2011"
"1328079","2011-04-08","0.0","2011"
"764195","2011-04-18","-0.0013477088948787063","2011"
"707549","2011-04-20","0.007074279939363315","2011"
"1186646","2011-04-26","0.0","2011"
"811808","2011-04-28","0.0","2011"
"1485358","2011-05-03","-0.0026334232378363454","2011"
"1208315","2011-05-10","0.0","2011"
"927720","2011-05-16","-0.0032114624505928855","2011"
"110536","2011-06-24","0.0","2011"
"897878","2011-07-13","0.0","2011"
"1047304","2011-08-05","0.0","2011"
"1525040","2011-08-12","-0.005704528110856737","2011"
"880446","2011-08-15","0.003282486966595868","2011"
"1277856","2011-08-16","0.0","2011"
"67625","2011-08-16","-0.004629629629629629","2011"
"1229269","2011-08-17","0.013404825737265416","2011"
"1058623","2011-09-13","-0.004647560030983733","2011"
"1196229","2011-09-13","-0.0022026431718061676","2011"
"1071264","2011-09-14","0.002849002849002849","2011"
"1027220","2011-10-06","0.015957446808510637","2011"
"755806","2011-10-06","-0.009038100607297561","2011"
"1524252","2011-10-13","-0.00089126559714795","2011"
"1367030","2011-10-19","-0.006389776357827476","2011"
"921738","2011-10-24","0.0","2011"
"1317407","2011-11-09","0.0","2011"
"1534038","2011-11-10","0.0","2011"
"1191557","2011-11-16","0.0","2011"
"886048","2011-11-29","-0.0011088011088011087","2011"
"1140310","2011-12-15","0.0","2011"
"1013488","2012-01-17","0.0","2012"
"1500217","2012-02-07","-0.0017703907356494209","2012"
"1056288","2012-02-09","-0.0007710100231303007","2012"
"1465109","2012-02-14","0.0006807351940095302","2012"
"1002590","2012-02-17","0.0","2012"
"920424","2012-02-27","0.0","2012"
"867773","2012-03-05","0.008310249307479225","2012"
"1285786","2012-03-08","0.0026109660574412533","2012"
"1410715","2012-03-19","0.0","2012"
"1181862","2012-03-30","0.005291005291005291","2012"
"1532063","2012-04-04","0.0011441647597254005","2012"
"1032208","2012-04-18","-0.005208333333333333","2012"
"1331757","2012-04-19","0.002304147465437788","2012"
"1035674","2012-04-26","0.028495102404274265","2012"
"1092720","2012-05-01","-0.002586652871184687","2012"
"1213596","2012-05-14","0.0","2012"
"923168","2012-05-15","-0.010050251256281407","2012"
"1056285","2012-06-01","0.0","2012"
"886163","2012-06-07","0.0","2012"
"318306","2012-06-29","0.0026595744680851063","2012"
"1531669","2012-07-12","0.0050933786078098476","2012"
"1356814","2012-07-24","0.0","2012"
"1540700","2012-07-31","0.0","2012"
"920371","2012-08-03","-0.0128","2012"
"1435736","2012-08-08","0.0","2012"
"1029730","2012-08-29","0.0","2012"
"1287750","2012-09-11","0.006640106241699867","2012"
"1263463","2012-09-12","0.0","2012"
"1410838","2012-09-12","-0.006856500562008243","2012"
"944809","2012-09-26","0.0075","2012"
"887637","2012-10-01","-0.003257328990228013","2012"
"814547","2012-10-09","0.0","2012"
"868725","2012-10-16","0.0","2012"
"846421","2012-11-06","0.0","2012"
"9984","2012-11-06","0.0018656716417910447","2012"
"1040508","2012-11-14","0.0","2012"
"1557239","2012-11-21","0.0","2012"
"356173","2012-12-06","0.0","2012"
"1221497","2012-12-07","-0.0064516129032258064","2012"
"1329957","2012-12-14","-0.005343734585381003","2012"
"1033005","2013-01-02","0.0","2013"
"778438","2013-01-02","0.0","2013"
"1513212","2013-01-04","0.0","2013"
"1508330","2013-01-14","-0.0064516129032258064","2013"
"1372688","2013-01-25","0.005847953216374269","2013"
"1087294","2013-02-01","0.005283018867924529","2013"
"1219597","2013-02-14","0.0","2013"
"1456738","2013-02-15","0.0","2013"
"1215800","2013-03-05","-0.005780346820809248","2013"
"1492633","2013-03-08","-0.004123711340206186","2013"
"1473597","2013-04-03","0.0","2013"
"1223786","2013-04-04","-0.0012975778546712802","2013"
"1474547","2013-04-16","-0.0025906735751295338","2013"
"841071","2013-04-16","0.0","2013"
"93410","2013-05-03","0.0","2013"
"1048477","2013-05-14","0.0","2013"
"1518724","2013-06-03","0.0","2013"
"1389125","2013-06-11","0.014427040395713108","2013"
"921582","2013-06-14","0.0","2013"
"1176019","2013-06-21","-0.0034349953159154784","2013"
"1098881","2013-07-02","0.0","2013"
"1576699","2013-07-11","0.0","2013"
"1532750","2013-07-19","-0.002140181915462814","2013"
"1312875","2013-08-02","0.016","2013"
"1583710","2013-08-07","0.0","2013"
"1315657","2013-08-16","0.0","2013"
"1511699","2013-08-30","-0.004310344827586207","2013"
"1228622","2013-09-05","-0.010869565217391304","2013"
"1383312","2013-09-26","0.0","2013"
"818686","2013-09-30","-0.0017152658662092624","2013"
"1053092","2013-10-01","-0.00803616273229533","2013"
"1046292","2013-10-10","-0.00040048057669203043","2013"
"1038074","2013-10-21","0.004095004095004095","2013"
"1278826","2013-10-21","0.0","2013"
"1349123","2013-11-14","0.0","2013"
"1420720","2013-11-14","-0.0010816852656438732","2013"
"1517936","2013-11-14","0.0015174506828528073","2013"
"1196826","2013-11-18","0.0","2013"
"1565025","2013-12-06","-0.002324230098779779","2013"
"1394638","2013-12-31","-0.0051813471502590676","2013"
"1324518","2014-01-06","0.0","2014"
"946110","2014-01-16","0.002529927187461434","2014"
"1125259","2014-01-23","0.007462686567164179","2014"
"1126975","2014-01-30","0.0","2014"
"102909","2014-02-10","0.004132231404958678","2014"
"1198988","2014-02-18","0.0","2014"
"1502883","2014-02-18","-0.0018083182640144665","2014"
"1237823","2014-02-21","0.0","2014"
"745463","2014-02-27","-0.007574069948763644","2014"
"1314152","2014-03-06","-0.002251607438953107","2014"
"1185339","2014-04-28","0.0","2014"
"912183","2014-05-02","-0.0007968615912713007","2014"
"50493","2014-05-06","-0.0009079535299374442","2014"
"1595730","2014-05-27","-0.006276150627615063","2014"
"1270859","2014-05-28","0.0","2014"
"916076","2014-05-28","-0.0015698587127158557","2014"
"727207","2014-06-02","0.0","2014"
"1451093","2014-06-27","0.0","2014"
"814679","2014-06-27","-0.008950366151342554","2014"
"1597855","2014-06-30","0.004381161007667032","2014"
"1145460","2014-07-02","0.007575757575757576","2014"
"1589826","2014-07-25","0.0","2014"
"30167","2014-07-31","-0.007498100481211426","2014"
"1354730","2014-08-06","-0.007874015748031496","2014"
"1108524","2014-08-12","0.0","2014"
"1063537","2014-08-21","0.0","2014"
"1184471","2014-08-27","-0.00458295142071494","2014"
"103872","2014-08-29","0.012168141592920354","2014"
"1220638","2014-09-10","0.0036982248520710057","2014"
"1603364","2014-09-17","0.0","2014"
"821002","2014-10-03","0.0","2014"
"1242132","2014-10-23","0.0","2014"
"1548312","2014-10-27","0.001869158878504673","2014"
"1074440","2014-10-28","-0.005836575875486381","2014"
"944747","2014-11-10","-0.007444168734491315","2014"
"1375063","2014-11-14","0.0","2014"
"354190","2014-11-18","-0.012401352874859075","2014"
"1096385","2014-12-02","0.0","2014"
"1499619","2014-12-10","0.0","2014"
"1334805","2014-12-12","0.0","2014"
"73124","2015-01-22","0.0","2015"
"103595","2015-02-05","0.0","2015"
"1442573","2015-02-10","0.0","2015"
"1368458","2015-02-11","0.005917159763313609","2015"
"1377789","2015-02-12","0.025","2015"
"1383951","2015-02-12","-0.009206286578549352","2015"
"49648","2015-02-19","-0.0025170801869830997","2015"
"1595357","2015-02-27","0.0","2015"
"1338359","2015-03-02","-0.006535947712418301","2015"
"1573297","2015-03-03","-0.0036101083032490976","2015"
"1042776","2015-04-09","0.0","2015"
"318673","2015-04-17","0.0","2015"
"1017043","2015-04-23","0.020731707317073172","2015"
"1592851","2015-04-24","0.0","2015"
"878734","2015-05-06","0.0","2015"
"1641436","2015-05-14","0.0","2015"
"795422","2015-06-01","0.0","2015"
"1524471","2015-06-02","-0.005398110661268556","2015"
"1013071","2015-06-17","0.0","2015"
"1587289","2015-06-25","-0.0053475935828877","2015"
"890394","2015-07-20","0.0","2015"
"1070304","2015-07-30","-0.0013631937682570595","2015"
"72971","2015-08-06","0.00041583499667332","2015"
"1651405","2015-08-24","0.003875968992248062","2015"
"1457782","2015-08-27","0.0","2015"
"920547","2015-09-01","0.003257328990228013","2015"
"1045742","2015-09-03","0.0","2015"
"1604924","2015-09-08","-0.004315856777493606","2015"
"1467858","2015-09-11","0.00040535062829347385","2015"
"1373203","2015-09-23","0.0","2015"
"1028874","2015-11-10","0.0","2015"
"1220073","2015-11-17","0.012738853503184714","2015"
"1385730","2015-11-19","-0.003851149303772616","2015"
"313927","2015-11-25","0.0","2015"
"945908","2015-11-30","0.0","2015"
"897111","2015-12-09","-0.002183406113537118","2015"
"56873","2015-12-11","-0.0035460992907801418","2015"
"1660298","2015-12-14","0.0","2015"
"1575604","2015-12-17","0.0","2015"
"1646215","2015-12-28","0.0","2015"
"1522066","2016-01-11","0.0017452006980802793","2016"
"1327664","2016-01-19","0.0","2016"
"1607245","2016-01-25","0.003943217665615142","2016"
"1437479","2016-01-27","0.0","2016"
"1077650","2016-02-03","0.0379746835443038","2016"
"1576053","2016-02-16","0.0017857142857142857","2016"
"1667627","2016-02-23","0.0","2016"
"1319311","2016-02-29","0.0","2016"
"1635118","2016-03-02","0.0","2016"
"1082554","2016-03-18","0.0","2016"
"1538484","2016-04-01","0.0","2016"
"1539953","2016-04-13","-0.00273224043715847","2016"
"1268589","2016-04-19","0.0","2016"
"1620393","2016-04-22","0.01098901098901099","2016"
"54381","2016-04-28","0.0026246719160104987","2016"
"1659939","2016-05-02","-0.005151961934121905","2016"
"882154","2016-05-09","-0.0033140016570008283","2016"
"1077183","2016-05-10","0.0","2016"
"1642251","2016-05-26","0.0","2016"
"1593195","2016-06-06","0.0","2016"
"783280","2016-07-05","0.0","2016"
"1312616","2016-07-19","0.0","2016"
"1018368","2016-07-22","-0.0004954173891503591","2016"
"839533","2016-07-28","0.0","2016"
"1681485","2016-08-10","0.0","2016"
"1584137","2016-08-12","-0.0013604208235080718","2016"
"1667325","2016-08-25","0.0","2016"
"1477491","2016-08-30","-0.006266021076616349","2016"
"55529","2016-09-02","0.0","2016"
"1089113","2016-09-20","0.0","2016"
"812128","2016-10-04","0.0","2016"
"1337117","2016-10-20","-0.0005944125222904696","2016"
"886982","2016-10-31","-0.006229825030326706","2016"
"1091748","2016-11-01","-0.013930348258706468","2016"
"1245773","2016-11-01","0.00411522633744856","2016"
"1218326","2016-11-21","0.0","2016"
"1031623","2016-11-22","0.0","2016"
"893958","2016-11-29","-0.013157894736842105","2016"
"778164","2016-12-14","0.0","2016"
"1319081","2016-12-21","0.0","2016"
"1430592","2017-01-04","0.0","2017"
"1407032","2017-01-05","0.0","2017"
"908187","2017-01-11","0.0034602076124567475","2017"
"1040829","2017-01-13","-0.003952569169960474","2017"
"1199569","2017-01-19","0.0","2017"
"877422","2017-02-03","0.0","2017"
"876883","2017-02-13","-0.002909090909090909","2017"
"1078099","2017-03-01","0.0014563106796116505","2017"
"1689620","2017-03-23","0.0","2017"
"1617762","2017-03-27","-0.011829944547134935","2017"
"1016073","2017-04-25","-0.006359427918690172","2017"
"91767","2017-05-02","-0.00684931506849315","2017"
"928022","2017-05-03","-0.0014195583596214511","2017"
"1539894","2017-05-11","0.0","2017"
"277948","2017-05-19","-0.0022026431718061676","2017"
"1411207","2017-05-31","0.0","2017"
"1163739","2017-06-01","0.0","2017"
"1575017","2017-06-01","0.0","2017"
"1179004","2017-06-13","0.0","2017"
"1401564","2017-06-15","0.0","2017"
"1180079","2017-07-11","0.0","2017"
"1086909","2017-07-25","0.0","2017"
"1382184","2017-08-03","0.0","2017"
"1712727","2017-08-03","-0.0011438078402828324","2017"
"1351069","2017-08-17","0.005427408412483039","2017"
"1282663","2017-08-22","-0.004125971053734326","2017"
"1229938","2017-09-12","0.013123359580052493","2017"
"1674910","2017-09-18","0.0","2017"
"1078799","2017-09-19","0.0","2017"
"1586494","2017-09-26","-0.010590580613007725","2017"
"5272","2017-10-02","0.008077544426494346","2017"
"891014","2017-10-06","0.0","2017"
"880366","2017-10-19","-0.0008650519031141869","2017"
"1524025","2017-10-26","0.0","2017"
"1024193","2017-11-01","0.008635578583765112","2017"
"1000753","2017-11-06","0.0","2017"
"1355839","2017-11-24","0.0","2017"
"1049782","2017-12-06","0.0","2017"
"1632489","2017-12-14","-0.002178649237472767","2017"
"1464165","2017-12-15","-0.0019565932259125287","2017"
"929351","2018-01-03","0.010033444816053512","2018"
"1677329","2018-01-04","-0.00684931506849315","2018"
"896162","2018-01-08","0.0","2018"
"1680626","2018-01-29","0.0136986301369863","2018"
"1550625","2018-02-13","0.0","2018"
"898382","2018-02-14","0.0","2018"
"917523","2018-03-22","0.00033551929235931064","2018"
"1324285","2018-03-23","-0.0040680473372781065","2018"
"1331971","2018-03-27","-0.004548408057179987","2018"
"1368678","2018-03-30","-0.0056657223796034","2018"
"73124","2018-04-19","0.0","2018"
"1558785","2018-04-27","-0.002928428387238362","2018"
"314203","2018-05-02","-0.0009372071227741331","2018"
"1193298","2018-05-04","0.0","2018"
"1643174","2018-05-14","-0.005018364793412892","2018"
"812074","2018-05-17","-0.00697292863002461","2018"
"1488058","2018-05-21","0.0","2018"
"19617","2018-05-31","-0.008170961659333752","2018"
"1506184","2018-06-20","0.00047131782945736435","2018"
"1737422","2018-06-28","-0.001594896331738437","2018"
"1530249","2018-07-13","0.0","2018"
"1471261","2018-07-16","0.0","2018"
"1711881","2018-07-18","0.025157232704402517","2018"
"1665653","2018-07-31","0.0","2018"
"1618292","2018-08-02","-0.0049258195038996075","2018"
"1001907","2018-08-06","0.0012468827930174563","2018"
"1451512","2018-08-14","0.0016059957173447537","2018"
"1305473","2018-08-15","0.0","2018"
"1750811","2018-08-27","0.0","2018"
"1665650","2018-09-10","-0.0001114951499609767","2018"
"1609212","2018-10-05","0.0061823802163833074","2018"
"886982","2018-10-22","-0.002181438801157111","2018"
"783740","2018-10-26","0.0018066847335140017","2018"
"922113","2018-11-02","0.01818181818181818","2018"
"1160846","2018-11-14","0.0011350737797956867","2018"
"1248051","2018-11-14","0.009933774834437087","2018"
"1569620","2018-11-14","0.0","2018"
"1535174","2018-12-13","0.006791171477079796","2018"
"1758676","2018-12-17","-0.002172338884866039","2018"
"1506213","2018-12-28","-0.0013325133251332513","2018"
"1093557","2019-01-09","-0.001728608470181504","2019"
"80255","2019-01-10","0.004901960784313725","2019"
"1749973","2019-02-01","-0.0014657383657017222","2019"
"1681639","2019-02-05","0.0","2019"
"1445305","2019-02-13","0.003826530612244898","2019"
"1209910","2019-03-01","0.0","2019"
"1714894","2019-03-04","-0.0045871559633027525","2019"
"1705110","2019-03-15","0.004728132387706856","2019"
"1236982","2019-03-19","0.0","2019"
"1035002","2019-03-21","-0.004395604395604396","2019"
"1504461","2019-04-02","-0.006025573203617925","2019"
"1671212","2019-04-15","-0.013669821240799159","2019"
"1326380","2019-04-24","0.002197802197802198","2019"
"1318342","2019-05-13","-0.002183406113537118","2019"
"1099160","2019-05-14","-0.001937984496124031","2019"
"1184343","2019-05-22","0.0","2019"
"1697532","2019-05-29","-0.015544041450777202","2019"
"1718144","2019-06-07","0.0","2019"
"1644593","2019-06-21","0.018957345971563982","2019"
"1667990","2019-06-28","0.0","2019"
"1474365","2019-07-01","-0.006940427993059572","2019"
"1619250","2019-07-09","0.0044742729306487695","2019"
"1625791","2019-07-15","-0.0005178663904712584","2019"
"1597592","2019-08-01","0.0","2019"
"1775683","2019-08-12","0.0","2019"
"890975","2019-08-19","0.0","2019"
"1532230","2019-08-30","-0.02564102564102564","2019"
"70318","2019-09-10","0.0010706638115631692","2019"
"1027596","2019-09-17","-0.0017006802721088435","2019"
"1782526","2019-09-19","0.0","2019"
"1551869","2019-10-03","0.0","2019"
"1786885","2019-10-08","0.0","2019"
"19617","2019-10-16","-0.003808680248007086","2019"
"1665650","2019-10-18","-0.002766905115400189","2019"
"879169","2019-10-29","0.002452483139178418","2019"
"1572780","2019-11-04","0.002452483139178418","2019"
"1393066","2019-11-13","0.0","2019"
"1064642","2019-11-27","0.0011628044945953323","2019"
"1695804","2019-12-12","0.0","2019"
"919567","2019-12-20","-0.0017889087656529517","2019"
"1645583","2020-01-28","0.0","2020"
"792858","2020-01-28","0.0","2020"
"102909","2020-02-12","0.0024937655860349127","2020"
"895421","2020-02-12","0.0026827632461435278","2020"
"920148","2020-02-14","0.005208333333333333","2020"
"1761679","2020-02-19","0.0","2020"
"1326160","2020-03-02","0.0","2020"
"1058811","2020-03-11","0.0","2020"
"1018399","2020-03-20","0.00011456459724815837","2020"
"1404281","2020-03-31","0.0002494465404882916","2020"
"793597","2020-04-15","-0.026273885350318472","2020"
"1666268","2020-05-11","-0.008479438954415046","2020"
"1802953","2020-05-14","0.0","2020"
"1451190","2020-05-22","0.0","2020"
"1813120","2020-05-28","-0.0030843345181094496","2020"
"1575993","2020-05-29","-0.0010183299389002036","2020"
"1398078","2020-06-02","-0.01201923076923077","2020"
"774412","2020-06-05","0.0","2020"
"1385653","2020-06-26","0.0","2020"
"1156906","2020-06-30","-0.0035587188612099642","2020"
"1366561","2020-07-02","0.0","2020"
"876343","2020-07-02","0.0","2020"
"818479","2020-07-14","-0.004807692307692308","2020"
"707823","2020-07-20","0.0","2020"
"1503123","2020-07-28","0.0","2020"
"1596706","2020-08-04","-0.006341506180776762","2020"
"1737953","2020-08-07","0.0020695364238410598","2020"
"1456414","2020-08-19","0.0","2020"
"1593547","2020-08-24","-0.0006182932358719996","2020"
"1719817","2020-09-21","0.0","2020"
"1041175","2020-10-02","-0.00625","2020"
"1620189","2020-10-05","0.0","2020"
"1525769","2020-10-27","-0.006425741156251492","2020"
"783401","2020-11-05","0.0011391375101708705","2020"
"886206","2020-11-05","-0.001815145574675089","2020"
"1754305","2020-11-06","0.0","2020"
"1757932","2020-11-10","0.0037926675094816687","2020"
"1830088","2020-11-12","0.0","2020"
"1045609","2020-12-30","-0.003816793893129771","2020"
"2768","2020-12-31","0.0015802781289506952","2020"
"1436126","2021-01-05","0.0","2021"
"911507","2021-01-14","0.0","2021"
"1789029","2021-02-10","0.0","2021"
"1576942","2021-02-16","0.0008975049362771495","2021"
"1590714","2021-02-25","-0.00037962355653608414","2021"
"1063537","2021-03-03","0.0","2021"
"1698216","2021-03-03","0.009009009009009009","2021"
"846913","2021-03-03","-0.0038057085628442665","2021"
"1815442","2021-03-16","0.002789400278940028","2021"
"1424958","2021-03-24","-0.010323436094142161","2021"
"1332551","2021-04-12","-0.0018138659978502328","2021"
"1637715","2021-04-19","0.0004948045522018803","2021"
"1469770","2021-04-23","0.0","2021"
"1305253","2021-04-29","0.0","2021"
"1520595","2021-04-29","0.0","2021"
"1280058","2021-05-05","0.0","2021"
"1860727","2021-05-06","3.2597711640642824e-05","2021"
"1666268","2021-05-11","-0.009795973517092285","2021"
"1360163","2021-05-26","-0.007326264541347752","2021"
"1328259","2021-06-04","0.0","2021"
"1871339","2021-07-07","0.0","2021"
"1053507","2021-07-22","0.0","2021"
"1196878","2021-07-28","0.026845637583892617","2021"
"1666268","2021-08-03","-0.00702234382124943","2021"
"1678660","2021-08-17","-0.003289473684210526","2021"
"811809","2021-08-19","0.006326857957583318","2021"
"19617","2021-08-24","-0.001706703076332295","2021"
"1867117","2021-09-16","0.0","2021"
"1361113","2021-09-17","0.0","2021"
"1203464","2021-09-27","-0.0004261666311527807","2021"
"1543268","2021-10-08","-0.0019011406844106464","2021"
"1887974","2021-10-14","0.0","2021"
"1859014","2021-10-15","-0.0041753653444676405","2021"
"1611146","2021-10-18","0.005","2021"
"1665650","2021-10-21","-0.0021820720956620405","2021"
"1583833","2021-11-16","0.0","2021"
"1873923","2021-11-17","0.0","2021"
"1419828","2021-11-26","-0.007011292778943134","2021"
"1690820","2021-12-03","0.0","2021"
"743758","2021-12-29","-0.007509083568833266","2021"
